path_id,point_index,x,y
37,7,706.21,302.51
37,8,705.67,300.07
37,9,705.10,297.64
37,10,704.52,295.21
37,11,703.88,292.79
37,12,703.22,290.38
37,13,702.53,287.98
37,14,701.80,285.58
37,15,701.02,283.21
37,16,700.19,280.85
37,17,699.34,278.50
37,18,698.43,276.17
37,19,697.48,273.86
37,20,696.46,271.58
37,21,695.35,269.33
37,22,694.16,267.14
37,23,692.86,265.00
37,24,691.55,262.87
37,25,690.12,260.82
37,26,688.55,258.88
37,27,686.77,257.12
37,28,684.74,255.66
37,29,682.62,254.34
37,30,680.36,253.28
38,0,508.97,412.11
38,1,508.99,414.61
38,2,508.97,417.11
38,3,508.93,419.61
