path_id,point_index,x,y
24,18,629.59,286.92
24,19,632.03,289.44
24,20,629.53,286.98
24,21,631.97,289.50
24,22,629.47,287.04
24,23,632.83,286.04
24,24,631.72,289.36
24,25,629.22,286.91
24,26,631.66,289.42
24,27,629.17,286.97
24,28,631.60,289.48
24,29,629.11,287.03
24,30,632.46,286.02
25,0,627.33,16.93
25,1,628.59,20.20
25,2,631.67,21.85
25,3,628.39,23.05
25,4,630.98,25.40
25,5,630.33,28.84
25,6,629.95,32.32
25,7,630.00,35.82
25,8,630.03,39.31
25,9,629.77,42.81
25,10,630.03,46.30
25,11,629.67,49.78
25,12,631.76,52.58
25,13,629.84,49.66
25,14,631.93,52.46
25,15,630.82,55.78
25,16,628.89,52.86
25,17,632.34,53.46
25,18,630.42,50.54
25,19,629.30,53.85
25,20,632.75,54.46
25,21,630.83,51.53
25,22,629.71,54.85
25,23,633.16,55.45
25,24,631.24,52.53
25,25,629.31,49.61
25,26,631.41,52.41
25,27,630.29,55.73
25,28,628.37,52.81
25,29,631.82,53.41
25,30,629.89,50.49
26,0,948.19,446.74
26,1,945.05,445.20
26,2,941.90,443.66
26,3,938.75,442.14
26,4,935.60,440.62
26,5,932.43,439.13
26,6,929.26,437.64
26,7,926.10,436.15
26,8,922.92,434.69
26,9,919.73,433.23
26,10,916.54,431.80
26,11,913.34,430.37
26,12,910.13,428.97
26,13,906.93,427.58
26,14,903.71,426.19
26,15,900.49,424.83
26,16,897.26,423.48
26,17,894.02,422.16
26,18,890.76,420.87
26,19,887.50,419.61
26,20,884.19,418.46
26,21,880.85,417.41
26,22,877.45,416.59
26,23,873.97,416.26
26,24,870.47,416.13
26,25,866.97,416.11
26,26,863.56,415.32
26,27,860.47,413.68
26,28,857.59,411.68
26,29,854.67,409.75
26,30,851.83,407.71
27,0,485.03,438.76
27,1,485.19,435.27
27,2,485.37,431.77
27,3,485.56,428.28
27,4,485.78,424.78
27,5,486.01,421.29
27,6,486.25,417.80
27,7,486.49,414.31
27,8,486.73,410.82
27,9,487.23,407.35
27,10,487.72,403.89
27,11,488.21,400.42
27,12,488.74,396.96
27,13,489.33,393.51
27,14,489.98,390.07
27,15,490.69,386.65
27,16,491.85,383.34
27,17,492.99,380.04
27,18,494.07,376.71
27,19,495.36,373.45
27,20,496.56,370.16
27,21,497.76,366.88
27,22,499.20,363.69
27,23,500.94,360.65
27,24,502.69,357.62
27,25,505.05,355.03
27,26,508.34,353.86
27,27,511.84,353.76
27,28,508.34,353.87
27,29,511.84,353.77
27,30,508.34,353.89
28,0,595.71,380.27
28,1,594.52,376.98
28,2,593.03,373.81
28,3,591.54,370.64
28,4,590.02,367.49
28,5,588.22,364.49
28,6,586.41,361.49
28,7,584.30,358.70
28,8,581.78,356.28
28,9,578.92,354.26
28,10,575.78,352.71
28,11,572.35,353.41
28,12,570.76,356.53
28,13,567.29,356.94
28,14,570.78,356.66
28,15,567.30,357.07
28,16,568.87,353.94
28,17,572.36,353.66
28,18,568.89,354.07
28,19,572.37,353.79
28,20,568.90,354.20
28,21,572.39,353.91
28,22,568.91,354.33
28,23,572.40,354.04
28,24,568.92,354.45
28,25,572.41,354.17
28,26,568.94,354.58
28,27,572.43,354.30
28,28,568.95,354.71
28,29,572.44,354.43
28,30,568.96,354.84
29,0,660.01,303.93
29,1,657.16,301.90
29,2,654.15,300.11
29,3,651.00,298.59
29,4,647.86,297.06
29,5,644.62,295.72
29,6,641.41,294.33
29,7,638.29,292.73
29,8,635.16,291.18
29,9,632.51,288.89
29,10,630.02,286.44
29,11,628.91,289.76
29,12,632.26,288.76
29,13,629.77,286.30
29,14,632.20,288.82
29,15,629.71,286.36
29,16,632.14,288.87
29,17,629.65,286.42
29,18,632.08,288.93
29,19,629.59,286.48
29,20,632.02,288.99
29,21,629.53,286.54
29,22,631.96,289.05
29,23,629.47,286.60
29,24,631.90,289.11
29,25,629.41,286.66
29,26,631.84,289.17
29,27,629.35,286.72
29,28,631.78,289.23
29,29,629.29,286.78
29,30,631.72,289.29
30,0,350.76,98.66
30,1,350.44,102.14
30,2,350.14,105.63
30,3,349.82,109.11
30,4,349.23,112.57
30,5,348.52,115.99
30,6,347.67,119.39
30,7,346.75,122.77
30,8,345.86,126.15
30,9,344.73,129.46
30,10,343.61,132.78
30,11,342.75,136.17
30,12,342.06,139.60
30,13,341.44,143.05
30,14,340.68,146.46
30,15,339.62,149.80
30,16,338.06,152.93
30,17,335.47,155.28
30,18,332.21,154.02
30,19,333.60,150.81
30,20,330.78,152.89
30,21,332.47,155.95
30,22,333.87,152.74
30,23,331.05,154.82
30,24,332.44,151.61
30,25,334.13,154.68
30,26,330.87,153.41
30,27,332.56,156.48
30,28,329.29,155.22
30,29,330.69,152.01
30,30,332.37,155.07
31,0,357.55,461.31
31,1,357.60,457.81
31,2,357.65,454.31
31,3,357.72,450.81
31,4,357.79,447.31
31,5,357.88,443.81
31,6,357.98,440.32
31,7,358.09,436.82
31,8,358.20,433.32
31,9,358.30,429.82
31,10,358.40,426.32
31,11,358.50,422.82
31,12,358.60,419.33
31,13,358.71,415.83
31,14,358.84,412.33
31,15,359.00,408.83
31,16,359.17,405.34
31,17,359.34,401.84
31,18,359.51,398.35
31,19,359.68,394.85
31,20,359.84,391.35
31,21,360.01,387.86
31,22,360.18,384.36
31,23,360.38,380.87
31,24,360.61,377.38
31,25,361.24,373.93
31,26,361.89,370.49
31,27,362.56,367.06
31,28,363.26,363.63
31,29,363.99,360.21
31,30,364.77,356.79
32,0,771.71,285.91
32,1,768.25,285.39
32,2,764.77,284.97
32,3,761.28,284.70
32,4,757.78,284.68
32,5,754.31,285.12
32,6,751.17,286.68
32,7,750.66,290.14
32,8,751.59,286.77
32,9,751.07,290.23
32,10,752.00,286.85
32,11,751.48,290.32
32,12,752.41,286.94
32,13,751.90,290.40
32,14,752.82,287.03
32,15,749.40,286.31
32,16,748.89,289.77
32,17,752.19,288.62
32,18,753.12,285.24
32,19,749.98,286.80
32,20,749.47,290.26
32,21,750.40,286.88
32,22,749.88,290.35
32,23,750.81,286.97
32,24,750.29,290.43
32,25,751.22,287.06
32,26,752.15,283.68
32,27,751.63,287.15
32,28,752.56,283.77
32,29,749.43,285.33
32,30,748.91,288.79
33,0,125.39,484.15
33,1,127.15,481.13
33,2,129.07,478.20
33,3,131.01,475.29
33,4,133.05,472.45
33,5,135.17,469.66
33,6,137.28,466.87
33,7,139.44,464.12
33,8,141.71,461.45
33,9,144.20,458.99
33,10,146.64,456.48
33,11,149.63,454.66
33,12,153.10,455.08
33,13,149.92,453.61
33,14,153.40,454.04
33,15,153.85,457.51
33,16,150.67,456.04
33,17,147.49,454.58
33,18,150.97,455.00
33,19,147.79,453.54
33,20,151.26,453.96
33,21,151.72,457.43
33,22,148.54,455.97
33,23,151.80,454.70
33,24,152.26,458.17
33,25,149.08,456.70
33,26,152.34,455.44
33,27,149.17,453.97
33,28,152.64,454.40
33,29,153.09,457.87
33,30,149.92,456.40
